name;kpgz_code;kpgz_name;okpd2_code;okpd2_name;ktru_code;ktru_name;stz;date_of_approval_of_the_tz;id_kpgz
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.02;МИШЕНИ ДЛЯ ПУЛЕВОЙ СТРЕЛЬБЫ;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;32.30.15.150-00000003;Мишень для пулевой стрельбы;Да;2022-08-15 16:37;29536197
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.03;МИШЕНИ ДЛЯ СТЕНДОВОЙ СТРЕЛЬБЫ И СПОРТИНГА;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;32.30.15.150-00000006;Мишень для стендовой стрельбы и спортинга;Да;2022-08-15 16:37;29536205
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.04;ПУЛЕУЛАВЛИВАТЕЛИ С МИШЕНЬЮ ДЛЯ СТРЕЛЬБЫ ИЗ ПНЕВМАТИЧЕСКОГО ОРУЖИЯ;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;32.30.15.150-00000010;Пулеулавливатель с мишенью для стрельбы из пневматического оружия;Да;2022-08-15 16:37;29536217
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.05;ПУЛИ ДЛЯ СПОРТИВНОГО ПНЕВМАТИЧЕСКОГО ОРУЖИЯ;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;32.30.15.150-00000012;Пули для спортивного пневматического оружия;Да;2022-08-15 16:37;29536232
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.06;ТРЕНАЖЕРЫ СТРЕЛКОВЫЕ;32.99.53.130;Приборы, аппаратура и устройства учебные демонстрационные;32.99.53.130-00000336;Стрелковый тренажер;Да;2022-08-15 16:37;29536237
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.07;ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ ЛАЗЕРТАГА;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;-;;Да;2022-08-15 16:37;29548856
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.08;ИНВЕНТАРЬ ДЛЯ СТРЕЛЬБЫ ИЗ ЛУКА;32.30.15.130;Инвентарь для стрельбы из лука;-;;Да;2022-08-15 16:37;29555894
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.09;БАЛЛОНЫ ДЛЯ ПНЕВМАТИЧЕСКОГО ОРУЖИЯ;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;-;;Да;2022-08-15 16:37;29523905
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.10;ПАТРОНЫ ДЛЯ СПОРТИВНОГО ОГНЕСТРЕЛЬНОГО ОРУЖИЯ ДЛЯ ЛЕТНИХ ВИДОВ СПОРТА;32.30.15.299;Изделия спортивные, инвентарь, включая тренировочный, прочие, не включенные в другие группировки;-;;Да;2022-08-15 16:37;29549133
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.11;ПИСТОЛЕТЫ ОГНЕСТРЕЛЬНЫЕ СПОРТИВНЫЕ;25.40.12.400;Оружие спортивное;-;;Да;2022-08-15 16:37;29551908
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.12;ШТАТИВЫ СТРЕЛКОВЫЕ;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;-;;Да;2022-08-15 16:37;29730890
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.10.13;НАУШНИКИ СТРЕЛКОВЫЕ;32.30.15.150;Инвентарь для пулевой и стендовой стрельбы, кроме оружия и боеприпасов;-;;Да;2022-08-15 16:37;29731087
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.11.01;ВОРОТА ГАНДБОЛЬНЫЕ;32.30.15.113;Инвентарь для футбола и ручного мяча;32.30.15.113-00000004;Ворота гандбольные;Да;2022-08-15 16:37;29536241
Поставка экипировки, оборудования и инвентаря для летних видов спорта;01.08.01.11.02;МЯЧИ ГАНДБОЛЬНЫЕ;32.30.15.231;Мячи спортивные;32.30.15.231-00000041;Мяч гандбольный;Да;2022-08-15 16:37;29536245
