name;CODE;final_kpgz;is_standard_product;IS_CHILD_kpgz;DELETED_DATE;kpgz_sum;kpgz223_sum;kpgz44_sum;con_count;con223_count;con44_count;customer_count;supplier_count;max_con_ID;max_con_sum;max_customer_con_count;max_customer_sum;max_customer_ID;formatted_name;max_supplier_sum
ПОКРЫВАЛА;01.24.99.01;;1;;;4857849.19;64009.92;4793839.27;46;3;43;45;14;4525478;845625;58;32449030.43;5137;Государственное бюджетное учреждение города Москвы геронтологический центр «Очаково-Матвеевское» Департамента труда и социальной защиты населения города Москвы;9823447.8
ПОКРЫВАЛА ДЛЯ ИЗОЛЯЦИИ ОЧАГОВ ВОЗГОРАНИЯ;01.04.01.07.09;;1;;;387038.14;2682.11;384356.03;12;1;11;12;4;4577428;319314.94;383;19355400568;3781;"Государственное унитарное предприятие города Москвы ""Мосгортранс""";11046575.65
ВИРУС ПРОСТОГО ГЕРПЕСА 1 И 2 ТИП АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ;01.02.10.43.259.01.10;;0;;17.05.2021;1547330.12;;1547330.12;4;0;4;3;4;4549122;1237500;1414;5759725733;7708;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 67 имени Л. А. Ворохобова Департамента здравоохранения города Москвы»;83235161.08
КЛИПСА ДЛЯ СКРЕПЛЕНИЯ КРАЕВ РАНЫ, НЕ РАЗЛАГАЕМАЯ МИКРООРГАНИЗМАМИ;01.02.10.06.22.07.01;;0;;;1544920;;1544920;2;0;2;2;2;4707917;1006690;731;1725861075;5884;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени В.П. Демихова Департамента здравоохранения города Москвы»;219187772.4
НАКОНЕЧНИК РУКОЯТКИ УЛЬТРАЗВУКОВОЙ ХИРУРГИЧЕСКОЙ СИСТЕМЫ ДЛЯ МЯГКИХ ТКАНЕЙ, МНОГОРАЗОВОГО ИСПОЛЬЗОВАНИЯ;01.02.11.04.08.01.01.02;;0;;;1544505.2;;1544505.2;1;0;1;1;1;4155055;1544505.2;518;1606730629;5882;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени И.В. Давыдовского Департамента здравоохранения города Москвы»;10490219.09
ЭСТРАДИОЛ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);01.02.10.43.944.05;;0;;;1540599.4;;1540599.4;2;0;2;2;2;4599775;1501790.4;595;1632906376;2831;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени М.П. Кончаловского Департамента здравоохранения города Москвы»;110858808.5
ТРЕНАЖЕР МЕХАНИЧЕСКИЙ С ГРУЗАМИ ДЛЯ МЫШЦ НИЖНИХ КОНЕЧНОСТЕЙ;01.02.11.01.13.04.06.21;;0;;;1532078.83;;1532078.83;2;0;2;2;2;4709030;1185600;693;1513905707;5881;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени В.М. Буянова Департамента здравоохранения города Москвы»;7285552.46
АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД, РЕАГЕНТ;01.02.10.43.148.03;;0;;14.05.2021;1529712.45;;1529712.45;10;0;10;8;9;4919849;307426.8;947;3405943972;5617;Государственное бюджетное учреждение здравоохранения города Москвы «Московский клинический научно-практический центр имени А.С. Логинова Департамента здравоохранения города Москвы»;532543361
ДИССЕКТОРЫ МОНОПОЛЯРНЫЕ;01.02.10.05.35;;0;;;1528610.8;;1528610.8;4;0;4;4;4;4496533;1110333.3;518;1606730629;5882;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени И.В. Давыдовского Департамента здравоохранения города Москвы»;6501666.6
НАБОРЫ ДЛЯ НОВОРОЖДЕННЫХ;01.02.10.53.05.03;;0;;;1527614;;1527614;8;0;8;8;7;4378915;618400;262;535393307.9;243;Государственное бюджетное учреждение здравоохранения города Москвы «Центр планирования семьи и репродукции Департамента здравоохранения города Москвы»;30927634.79
СИСТЕМА ДИСТИЛЛЯЦИОННОЙ ОЧИСТКИ ВОДЫ;01.02.11.01.06.02.01.03;;0;;;1527584.08;64501.87;1463082.21;6;2;4;5;5;4586912;533351.03;7279;53230134594;4692930;Государственное казенное учреждение города Москвы «Агентство по закупкам (контрактная служба) Департамента здравоохранения города Москвы»;273326.38
СРЕДСТВО ГЕМОСТАТИЧЕСКОЕ НА ОСНОВЕ РАСТИТЕЛЬНЫХ ПОЛИСАХАРИДОВ МЕСТНОЕ, НЕРАССАСЫВАЮЩЕЕСЯ, АНТИБАКТЕРИАЛЬНОЕ;01.02.10.02.11.01;;0;;;1527210.06;;1527210.06;3;0;3;3;3;4447896;936916.8;634;1765047505;7876;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени А.К. Ерамишанцева Департамента здравоохранения города Москвы»;171491085.4
ПОКРЫТИЯ КОНДИТЕРСКИЕ;01.01.07.24;;1;;;1563633.9;1174475.39;389158.51;14;11;3;7;6;4165678;433618.2;40;68056009.55;4613078;"Государственное унитарное предприятие города Москвы ""Комбинат питания финансово-хозяйственного управления мэрии Москвы""";4821718.43
ТРЕНАЖЕР ДЛЯ ПРОДОЛЖИТЕЛЬНОЙ ПАССИВНОЙ РАЗРАБОТКИ ГОЛЕНОСТОПНОГО СУСТАВА;01.02.11.01.13.04.06.11;;0;;;1526841.7;;1526841.7;2;0;2;2;2;4446499;816750;252;827760410.9;1180;Государственное казенное учреждение города Москвы «Центр спортивных инновационных технологий и подготовки сборных команд» Департамента спорта города Москвы;48242309.1
ЛАМПЫ-ЛУПЫ;01.07.08.13;;0;;;1524965.58;14651.17;1510314.41;9;1;8;9;6;4734377;1030436.33;141;217762659.1;4763;Государственное бюджетное профессиональное образовательное учреждение города Москвы «Московский образовательный комплекс запад»;3923180.84
ПРОКЛАДКИ К БИОПСИЙНЫМ КАССЕТАМ;01.02.10.25.04.06;;0;;;1522733.73;;1522733.73;17;0;17;14;10;4629417;370525.8;789;2018611717;7717;Государственное бюджетное учреждение здравоохранения города Москвы «Инфекционная клиническая больница № 2 Департамента здравоохранения города Москвы»;4289761.4
КЛЕЕНКИ ПОДКЛАДНЫЕ РЕЗИНОТКАНЕВЫЕ;01.24.99.07.02.01;;0;;;1512052.39;295915.57;1216136.82;14;1;13;14;6;4525672;378800;61;38892876.82;3856;"Государственное бюджетное учреждение города Москвы геронтологический центр ""Люблино"" Департамента труда и социальной защиты населения города Москвы";10345899.51
ТВЕРДЫЕ МОЗГОВЫЕ ОБОЛОЧКИ;01.02.10.32.08.22;;0;;;1512000;;1512000;1;0;1;1;1;4430228;1512000;1221;3252800274;5903;Государственное бюджетное учреждение здравоохранения города Москвы «Морозовская детская городская клиническая больница Департамента здравоохранения города Москвы»;20687176.72
ПОКРЫТИЯ ТЕПЛОИЗОЛЯЦИОННЫЕ;01.11.03.05.12;;2;;02.04.2021;23997981.63;14250569.23;9747412.4;40;21;19;27;35;4393416;6937166.24;262;4174524689;7007877;Государственное бюджетное учреждение по эксплуатации высотных административных и жилых домов;85600638.05
ПОЛЗУНКИ ДЛЯ НОВОРОЖДЕННЫХ;01.19.03.02;;1;;;184467.7;;184467.7;2;0;2;2;1;4693690;133134.1;55;31989359.54;6699;Государственное бюджетное учреждение города Москвы «Кризисный центр помощи женщинам и детям» Департамента труда и социальной защиты населения города Москвы;831544.09
