NAME;CODE;isFinal_kpgz;status;IS_STANDARD_PRODUCT;DELETED_DATE;KPGZ_SUM;KPGZ223_SUM;KPGZ44_SUM;CON_COUNT;CON223_COUNT;CON44_COUNT;CUSTOMER_COUNT;SUPPLIER_COUNT;MAX_CON_ID;MAX_CON_SUM;MAX_CUSTOMER_CON_COUNT;MAX_CUSTOMER_SUM;MAX_CUSTOMER_ID;FORMATTED_NAME;MAX_SUPPLIER_SUM
ПОДГОТОВКА ЦИТОЛОГИЧЕСКИХ МИКРОПРЕПАРАТОВ ИВД, НАБОР;01.02.10.43.688.01;;0;0;;3904781,14;0;3904781,14;3;0;3;3;3;4760822;2871001,14;1013;4066774817;5617;Государственное бюджетное учреждение здравоохранения города Москвы «Московский клинический научно-практический центр имени А.С. Логинова Департамента здравоохранения города Москвы»;14114883,96
ПОДСИНЯЮЩИЙ РАСТВОР ИВД;01.02.10.43.690;;1;1;;39872,82;0;39872,82;2;0;2;2;2;4629762;33230,97;1675;9117027574;5112;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница №40 Департамента здравоохранения города Москвы»;244747728
ПОДСЧЕТ КЛЕТОК КРОВИ ИВД, КАЛИБРАТОР;01.02.10.43.691.01;;1;1;07.12.2021;267176,38;0;267176,38;8;0;8;6;5;4587045;51920,19;830;2132636153;7717;Государственное бюджетное учреждение здравоохранения города Москвы «Инфекционная клиническая больница № 2 Департамента здравоохранения города Москвы»;279259468,4
ПОДСЧЕТ КЛЕТОК КРОВИ ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ;01.02.10.43.691.02;;1;1;07.12.2021;18853987,11;52726,22;18801260,89;52;1;51;27;30;4502448;2683236,96;613;1753313875;2831;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени М.П. Кончаловского Департамента здравоохранения города Москвы»;28255268,71
ПОДСЧЕТ КЛЕТОК КРОВИ ИВД, НАБОР;01.02.10.43.691.03;;1;1;;1210952,14;0;1210952,14;6;0;6;4;3;4055992;388567,9;312;502051088,8;6211;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская клиническая больница святого владимира Департамента здравоохранения города Москвы»;8768793,81
ПОДСЧЕТ КЛЕТОК КРОВИ ИВД, РЕАГЕНТ;01.02.10.43.691.04;;1;1;;30093655,77;0;30093655,77;36;0;36;21;26;4169848;5562924,74;921;2352855599;6765;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 52 Департамента здравоохранения города Москвы»;22202796,77
ПОЛИВАЛЕНТНЫЕ ЧЕЛОВЕЧЕСКИЕ ИММУНОГЛОБУЛИНЫ ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ;01.02.10.43.693.02;;0;0;;52865,67;0;52865,67;1;0;1;1;1;4617972;52865,67;747;2961793682;6014;Государственное бюджетное учреждение здравоохранения города Москвы «Научно-Исследовательский институт скорой помощи им. Н.В. Склифосовского Департамента здравоохранения города Москвы»;15739901,06
ПОЛИМИКСИН B ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД;01.02.10.43.694.01;;0;0;;49580,84;0;49580,84;7;0;7;6;6;4328431;11467,5;467;935823530,5;4424;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени С.И. Спасокукоцкого Департамента здравоохранения города Москвы»;8318428,84
ПОЛИМИКСИН B МИНИМАЛЬНАЯ ИНГИБИРУЮЩАЯ КОНЦЕНТРАЦИЯ ИВД;01.02.10.43.694.02;;0;0;;23760;0;23760;1;0;1;1;1;4296575;23760;415;786440478,9;4629;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени Е.О. Мухина Департамента здравоохранения города Москвы»;17834034,2
GIARDIA LAMBLIA АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН M (IGM) ИВД, РЕАГЕНТ;01.02.10.43.70.01;;0;0;13.05.2021;1294342,5;0;1294342,5;1;0;1;1;1;4552046;1294342,5;647;4536979628;6769;Государственное бюджетное учреждение здравоохранения города Москвы «Диагностический центр (центр лабораторных исследований) Департамента здравоохранения города Москвы»;106027618,5
GIARDIA LAMBLIA АНТИГЕНЫ ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ;01.02.10.43.70.02;;0;0;13.05.2021;108400;0;108400;1;0;1;1;1;4539920;108400;51;34621681,52;6019;Государственное бюджетное учреждение здравоохранения города Москвы «Детская городская поликлиника № 58 Департамента здравоохранения города Москвы»;20147689,17
GIARDIA LAMBLIA АНТИГЕНЫ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);01.02.10.43.70.03;;0;0;;46798,97;0;46798,97;2;0;2;2;2;4510060;28091,97;378;975755051,1;6534;Государственное бюджетное учреждение здравоохранения города Москвы «Госпиталь для ветеранов войн № 2 Департамента здравоохранения города Москвы»;59720174,38
GIARDIA LAMBLIA ОБЩИЕ АНТИТЕЛА ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА);01.02.10.43.70.05;;0;0;;4160649,54;0;4160649,54;7;0;7;5;6;4552046;1661990;647;4536979628;6769;Государственное бюджетное учреждение здравоохранения города Москвы «Диагностический центр (центр лабораторных исследований) Департамента здравоохранения города Москвы»;106027618,5
ПРЕАЛЬБУМИН (ТРАНСТИРЕТИН) ИВД, РЕАГЕНТ;01.02.10.43.700.01;;1;1;;445929;0;445929;1;0;1;1;1;4540644;445929;1675;9117027574;5112;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница №40 Департамента здравоохранения города Москвы»;69645240,51
ПРЕАЛЬБУМИН (ТРАНСТИРЕТИН) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ;01.02.10.43.700.02;;1;1;;22635,28;0;22635,28;1;0;1;1;1;4072248;22635,28;1004;3577513085;6788;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница № 15 имени О.М. Филатова Департамента здравоохранения города Москвы»;1894196613
ПРЕАЛЬБУМИН (ТРАНСТИРЕТИН) ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ);01.02.10.43.700.03;;0;0;21.12.2021;13378,02;0;13378,02;1;0;1;1;1;4748902;13378,02;520;1148911444;5912;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница имени В.В. Виноградова Департамента здравоохранения города Москвы»;519026983,7
ПРЕАЛЬБУМИН (ТРАНСТИРЕТИН) ИВД, КАЛИБРАТОР;01.02.10.43.700.05;;0;0;;112927,1;0;112927,1;1;0;1;1;1;4924068;112927,1;1675;9117027574;5112;Государственное бюджетное учреждение здравоохранения города Москвы «Городская клиническая больница №40 Департамента здравоохранения города Москвы»;3709922,39
ПРЕПАРАТЫ АМФЕТАМИНОВОЙ/МЕТАМФЕТАМИНОВОЙ ГРУППЫ ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ;01.02.10.43.702.01;;0;0;;24985;0;24985;1;0;1;1;1;4462754;24985;747;2961793682;6014;Государственное бюджетное учреждение здравоохранения города Москвы «Научно-Исследовательский институт скорой помощи им. Н.В. Склифосовского Департамента здравоохранения города Москвы»;13624468
